,,,,,,,,Diagnóstico,Datos PAES (2023 en adelante),,,,,,,,Datos PSU (Hasta 2022),,,,,,,
Año,Semestre,Bimestre,Cód. Asig.,Módulo,Nombre Asignatura,Nota Final,Estado Final,% Aciertos Diag. Matem.,PAES C. Lectora,PAES M1,PAES M2,PAES Historia,PAES Ciencias,NEM (PAES),Ranking (PAES),Prom. M1 y C. Lectora,PSU Lenguaje,PSU Matemáticas,PSU Historia,PSU Ciencias,NEM (PSU),Ranking (PSU),Prom. Leng. Y Mat.,Año Ingreso UFRO
2022,1,2,IME028,26,INTRODUCCIÓN AL ÁLGEBRA,"3,8",REPROBADA,"26,67",,,,,,,,,617,688,0,638,615,622,"652,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,,,,,,,,,,502,622,0,564,731,740,"562,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"1,0",REPROBADA,,,,,,,,,,488,583,0,467,560,560,"535,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"1,8",REPROBADA,,,,,,,,,,502,579,538,488,459,459,"540,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,,,,,,,,,,535,466,0,579,604,613,"500,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,,,,,,,,,,698,602,595,553,731,752,"650,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,6",REPROBADA,,,,,,,,,,589,627,0,570,648,668,"608,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,7",REPROBADA,,,,,,,,,,507,583,395,408,588,588,"545,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,8",REPROBADA,,,,,,,,,,545,529,0,519,643,658,"537,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,1",REPROBADA,,,,,,,,,,617,568,0,578,643,658,"592,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,3",REPROBADA,,,,,,,,,,535,574,0,551,578,599,"554,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"6,67",,,,,,,,,445,550,0,564,724,754,"497,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"16,67",,,,,,,,,564,602,0,578,593,598,"583,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"33,33",,,,,,,,,595,640,0,615,648,660,"617,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"50,00",,,,,,,,,569,617,0,542,713,731,"593,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,2",APROBADA,"0,00",,,,,,,,,623,599,708,619,702,716,"611,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,2",APROBADA,"16,67",,,,,,,,,634,564,0,583,709,740,"599,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,4",APROBADA,"36,67",,,,,,,,,643,493,0,570,786,839,"568,0",2021
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,6",APROBADA,"3,33",,,,,,,,,611,642,0,587,615,639,"626,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,6",APROBADA,"40,00",,,,,,,,,647,637,0,633,790,850,"642,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"4,7",APROBADA,"33,33",,,,,,,,,617,625,616,613,508,516,"621,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"5,1",APROBADA,"40,00",,,,,,,,,608,612,0,618,621,627,"610,0",2019
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"5,2",APROBADA,"30,00",,,,,,,,,564,516,0,551,659,682,"540,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"5,4",APROBADA,"30,00",,,,,,,,,609,627,572,621,735,808,"618,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"6,1",APROBADA,"46,67",,,,,,,,,698,656,0,642,735,795,"677,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"1,5",REPROBADA,"33,33",,,,,,,,,478,445,465,470,764,791,"461,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"1,6",REPROBADA,"30,00",,,,,,,,,600,564,547,564,578,592,"582,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"1,7",REPROBADA,"20,00",,,,,,,,,550,535,519,543,517,517,"542,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"1,9",REPROBADA,"43,33",,,,,,,,,511,593,485,499,699,784,"552,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,1",REPROBADA,"36,67",,,,,,,,,584,445,0,510,571,591,"514,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,2",REPROBADA,"50,00",,,,,,,,,550,579,0,570,698,743,"564,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,5",REPROBADA,"20,00",,,,,,,,,483,555,0,496,523,523,"519,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,6",REPROBADA,"46,67",,,,,,,,,443,572,0,570,626,638,"507,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,7",REPROBADA,"0,00",,,,,,,,,521,523,0,583,582,609,"522,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"2,8",REPROBADA,"6,67",,,,,,,,,488,596,0,529,753,768,"542,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,0",REPROBADA,"36,67",,,,,,,,,422,544,0,449,528,528,"483,0",2019
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,2",REPROBADA,"23,33",,,,,,,,,545,516,0,478,665,673,"530,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,2",REPROBADA,"40,00",,,,,,,,,595,540,0,444,746,793,"567,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,5",REPROBADA,"23,33",,,,,,,,,579,572,0,583,654,661,"575,5",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"10,00",,,,,,,,,606,614,0,590,735,778,"610,0",2022
2022,1,2,IME028,27,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"30,00",,,,,,,,,511,586,0,506,556,571,"548,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,,,,,,,,,,675,642,0,662,399,410,"658,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,2",APROBADA,,,,,,,,,,428,590,0,600,534,534,"509,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"5,4",APROBADA,,,,,,,,,,623,676,699,645,528,528,"649,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"5,5",APROBADA,,,,,,,,,,611,642,0,550,731,755,"626,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"5,6",APROBADA,,,,,,,,,,564,674,0,629,768,823,"619,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"1,0",REPROBADA,,,,,,,,,,490,475,0,435,670,722,"482,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"1,0",REPROBADA,,,,,,,,,,554,551,0,520,753,766,"552,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"1,7",REPROBADA,,,,,,,,,,584,576,0,559,549,549,"580,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,,,,,,,,,,521,509,0,402,599,601,"515,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"2,8",REPROBADA,,,,,,,,,,481,475,0,540,724,739,"478,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,,,,,,,,,,596,664,0,630,698,714,"630,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"16,67",,,,,,,,,698,501,542,489,779,850,"599,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,1",APROBADA,"43,33",,,,,,,,,466,559,0,468,483,483,"512,5",2021
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,2",APROBADA,"50,00",,,,,,,,,448,529,0,390,545,551,"488,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,3",APROBADA,"26,67",,,,,,,,,628,596,0,571,659,672,"612,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,5",APROBADA,"26,67",,,,,,,,,628,630,0,605,538,545,"629,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,5",APROBADA,"60,00",,,,,,,,,423,579,0,477,724,771,"501,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,6",APROBADA,"40,00",,,,,,,,,510,577,0,621,702,719,"543,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,6",APROBADA,"40,00",,,,,,,,,600,611,0,609,702,722,"605,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,7",APROBADA,"13,33",,,,,,,,,468,596,551,493,687,711,"532,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,7",APROBADA,"23,33",,,,,,,,,574,644,0,557,677,769,"609,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,8",APROBADA,"26,67",,,,,,,,,550,622,0,588,702,716,"586,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,9",APROBADA,"16,67",,,,,,,,,559,579,0,543,764,839,"569,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"4,9",APROBADA,"36,67",,,,,,,,,554,560,0,595,627,684,"557,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"5,2",APROBADA,"33,33",,,,,,,,,564,614,0,642,742,765,"589,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"5,2",APROBADA,"33,33",,,,,,,,,579,572,599,557,698,711,"575,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"1,3",REPROBADA,"13,33",,,,,,,,,606,576,0,551,394,410,"591,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"1,4",REPROBADA,"36,67",,,,,,,,,562,493,0,453,544,559,"527,5",2021
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"2,2",REPROBADA,"26,67",,,,,,,,,510,583,584,557,571,570,"546,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"2,5",REPROBADA,"33,33",,,,,,,,,550,555,457,535,691,713,"552,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"2,6",REPROBADA,"33,33",,,,,,,,,564,614,533,560,621,625,"589,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"3,1",REPROBADA,"30,00",,,,,,,,,634,564,497,502,648,709,"599,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"3,5",REPROBADA,"20,00",,,,,,,,,554,614,0,584,713,734,"584,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"3,7",REPROBADA,"20,00",,,,,,,,,623,622,0,575,454,461,"622,5",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"3,9",REPROBADA,"6,67",,,,,,,,,478,596,0,528,517,518,"537,0",2022
2022,1,2,IME028,28,INTRODUCCIÓN AL ÁLGEBRA,"3,9",REPROBADA,"36,67",,,,,,,,,569,599,0,518,698,717,"584,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,0",APROBADA,,,,,,,,,,629,651,0,623,757,818,"640,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,3",APROBADA,,,,,,,,,,483,671,0,516,801,850,"577,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,4",APROBADA,,,,,,,,,,715,664,0,696,637,642,"689,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,6",APROBADA,,,,,,,,,,636,697,0,637,698,712,"666,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"1,0",REPROBADA,,,,,,,,,,617,703,514,603,774,787,"660,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,0",REPROBADA,,,,,,,,,,589,642,0,647,812,850,"615,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,8",REPROBADA,,,,,,,,,,589,627,0,570,648,668,"608,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,0",APROBADA,"30,00",,,,,,,,,606,653,0,565,698,711,"629,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,1",APROBADA,"10,00",,,,,,,,,602,475,0,535,589,635,"538,5",2021
2022,1,2,IME029,21,PRECÁLCULO II,"4,2",APROBADA,"30,00",,,,,,,,,779,674,0,672,676,707,"726,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,2",APROBADA,"33,33",,,,,,,,,660,611,633,543,779,815,"635,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,2",APROBADA,"36,67",,,,,,,,,569,637,0,550,621,625,"603,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,2",APROBADA,"40,00",,,,,,,,,611,690,0,575,615,615,"650,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,2",APROBADA,"43,33",,,,,,,,,521,681,612,599,687,698,"601,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,3",APROBADA,"23,33",,,,,,,,,579,681,640,706,790,834,"630,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,3",APROBADA,"23,33",,,,,,,,,584,635,0,565,796,832,"609,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,3",APROBADA,"30,00",,,,,,,,,609,627,572,621,735,808,"618,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,4",APROBADA,"23,33",,,,,,,,,675,719,633,698,785,837,"697,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,4",APROBADA,"26,67",,,,,,,,,666,662,0,641,717,787,"664,0",2021
2022,1,2,IME029,21,PRECÁLCULO II,"4,4",APROBADA,"30,00",,,,,,,,,653,614,0,629,812,838,"633,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,5",APROBADA,"36,67",,,,,,,,,511,676,0,637,666,751,"593,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,6",APROBADA,"26,67",,,,,,,,,554,619,0,613,801,850,"586,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,6",APROBADA,"33,33",,,,,,,,,584,709,0,740,702,716,"646,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,6",APROBADA,"40,00",,,,,,,,,623,690,0,577,753,773,"656,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,7",APROBADA,"36,67",,,,,,,,,675,646,612,625,785,850,"660,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,8",APROBADA,"36,67",,,,,,,,,535,674,0,610,621,637,"604,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,9",APROBADA,"3,33",,,,,,,,,507,576,0,513,654,697,"541,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,9",APROBADA,"40,00",,,,,,,,,707,690,0,660,731,747,"698,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"4,9",APROBADA,"43,33",,,,,,,,,675,681,570,675,724,745,"678,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,0",APROBADA,"0,00",,,,,,,,,640,644,0,651,680,692,"642,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,0",APROBADA,"40,00",,,,,,,,,628,664,0,551,800,829,"646,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,2",APROBADA,"10,00",,,,,,,,,647,667,0,633,735,764,"657,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,2",APROBADA,"40,00",,,,,,,,,628,678,0,672,687,688,"653,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,3",APROBADA,"46,67",,,,,,,,,682,656,0,655,785,812,"669,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,3",APROBADA,"46,67",,,,,,,,,745,713,0,671,742,760,"729,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,4",APROBADA,"36,67",,,,,,,,,617,640,595,584,698,709,"628,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,5",APROBADA,"30,00",,,,,,,,,606,678,574,659,774,809,"642,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,5",APROBADA,"50,00",,,,,,,,,407,683,0,676,746,779,"545,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,5",APROBADA,"63,33",,,,,,,,,569,765,0,716,632,638,"667,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,5",APROBADA,"63,33",,,,,,,,,579,780,0,641,742,751,"679,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,6",APROBADA,"6,67",,,,,,,,,574,669,491,600,735,766,"621,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,6",APROBADA,"63,33",,,,,,,,,611,662,0,577,626,630,"636,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"5,7",APROBADA,"43,33",,,,,,,,,698,660,672,603,648,653,"679,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"6,1",APROBADA,"66,67",,,,,,,,,767,801,0,737,774,850,"784,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"7,0",APROBADA,"53,33",,,,,,,,,793,765,0,812,845,850,"779,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"1,2",REPROBADA,"26,67",,,,,,,,,612,558,0,684,515,541,"585,0",2019
2022,1,2,IME029,21,PRECÁLCULO II,"1,4",REPROBADA,"6,67",,,,,,,,,595,674,0,655,654,662,"634,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"1,4",REPROBADA,"30,00",,,,,,,,,515,529,0,576,492,505,"522,0",2021
2022,1,2,IME029,21,PRECÁLCULO II,"1,7",REPROBADA,"23,33",,,,,,,,,545,516,0,478,665,673,"530,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"2,1",REPROBADA,"36,67",,,,,,,,,492,681,0,583,698,701,"586,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"2,2",REPROBADA,"30,00",,,,,,,,,556,716,0,634,599,601,"636,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"2,3",REPROBADA,"40,00",,,,,,,,,488,544,412,521,679,777,"516,0",2019
2022,1,2,IME029,21,PRECÁLCULO II,"2,5",REPROBADA,"10,00",,,,,,,,,525,559,0,521,598,611,"542,0",2021
2022,1,2,IME029,21,PRECÁLCULO II,"2,5",REPROBADA,"36,67",,,,,,,,,667,614,0,572,779,804,"640,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"2,8",REPROBADA,"23,33",,,,,,,,,602,634,543,582,807,818,"0,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,0",REPROBADA,"13,33",,,,,,,,,545,625,658,595,720,735,"585,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,0",REPROBADA,"56,67",,,,,,,,,550,632,547,613,818,850,"591,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,2",REPROBADA,"23,33",,,,,,,,,589,617,472,555,735,764,"603,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,2",REPROBADA,"40,00",,,,,,,,,608,612,0,618,621,627,"610,0",2019
2022,1,2,IME029,21,PRECÁLCULO II,"3,3",REPROBADA,"16,67",,,,,,,,,574,635,0,578,687,764,"604,5",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,6",REPROBADA,"23,33",,,,,,,,,545,619,0,458,610,617,"582,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,8",REPROBADA,"30,00",,,,,,,,,550,632,0,583,724,740,"591,0",2022
2022,1,2,IME029,21,PRECÁLCULO II,"3,8",REPROBADA,"36,67",,,,,,,,,628,688,0,732,764,777,"658,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,3",APROBADA,,,,,,,,,,623,632,485,633,735,764,"627,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,4",APROBADA,,,,,,,,,,707,572,0,509,621,669,"639,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,0",APROBADA,,,,,,,,,,488,656,0,672,764,817,"572,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,0",APROBADA,,,,,,,,,,602,606,560,542,626,628,"604,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,2",APROBADA,,,,,,,,,,623,700,0,691,807,823,"661,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,,,,,,,,,,675,667,0,557,447,453,"671,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,6",REPROBADA,,,,,,,,,,675,572,0,613,713,743,"623,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,8",REPROBADA,,,,,,,,,,584,540,0,531,687,715,"562,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"2,7",REPROBADA,,,,,,,,,,545,602,0,577,549,548,"573,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"2,7",REPROBADA,,,,,,,,,,675,642,0,662,399,410,"658,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"3,2",REPROBADA,,,,,,,,,,611,642,0,550,731,755,"626,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"6,67",,,,,,,,,628,614,0,629,702,721,"621,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"10,00",,,,,,,,,640,649,0,665,731,747,"644,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"30,00",,,,,,,,,510,523,0,639,671,711,"516,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"33,33",,,,,,,,,690,713,0,707,713,728,"701,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,0",APROBADA,"56,67",,,,,,,,,628,653,0,590,659,664,"640,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,1",APROBADA,"33,33",,,,,,,,,675,685,0,637,774,786,"680,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,2",APROBADA,"16,67",,,,,,,,,483,593,0,625,637,643,"538,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,2",APROBADA,"43,33",,,,,,,,,682,824,0,741,735,752,"753,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,2",APROBADA,"56,67",,,,,,,,,574,688,0,605,709,722,"631,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,3",APROBADA,"33,33",,,,,,,,,617,688,0,595,746,765,"652,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,4",APROBADA,"40,00",,,,,,,,,698,698,0,585,764,827,"698,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,4",APROBADA,"50,00",,,,,,,,,634,695,699,654,746,764,"664,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,5",APROBADA,"36,67",,,,,,,,,526,583,0,558,615,641,"554,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,5",APROBADA,"43,33",,,,,,,,,653,653,0,669,779,819,"653,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,7",APROBADA,"3,33",,,,,,,,,574,688,0,676,698,703,"631,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,7",APROBADA,"16,67",,,,,,,,,483,667,472,653,680,688,"575,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,7",APROBADA,"30,00",,,,,,,,,653,664,0,655,753,772,"658,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"4,8",APROBADA,"36,67",,,,,,,,,564,660,0,655,790,850,"612,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,0",APROBADA,"26,67",,,,,,,,,600,719,0,686,746,798,"659,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,2",APROBADA,"40,00",,,,,,,,,734,692,0,655,818,843,"713,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,2",APROBADA,"53,33",,,,,,,,,458,635,524,565,713,725,"546,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"5,6",APROBADA,"66,67",,,,,,,,,734,824,0,678,801,821,"779,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"6,4",APROBADA,"53,33",,,,,,,,,584,801,0,701,779,804,"692,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"6,5",APROBADA,"26,67",,,,,,,,,640,678,609,659,779,791,"659,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,"33,33",,,,,,,,,606,660,0,565,489,491,"633,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,"40,00",,,,,,,,,530,509,468,472,684,707,"519,5",2021
2022,1,2,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,"40,00",,,,,,,,,556,592,474,526,598,600,"574,0",2021
2022,1,2,IME029,22,PRECÁLCULO II,"1,0",REPROBADA,"46,67",,,,,,,,,584,620,0,485,534,534,"602,0",2021
2022,1,2,IME029,22,PRECÁLCULO II,"1,3",REPROBADA,"43,33",,,,,,,,,445,592,0,571,695,802,"518,5",2021
2022,1,2,IME029,22,PRECÁLCULO II,"1,4",REPROBADA,"23,33",,,,,,,,,690,658,0,639,746,760,"674,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,5",REPROBADA,"20,00",,,,,,,,,584,649,0,600,713,738,"616,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,5",REPROBADA,"26,67",,,,,,,,,634,651,555,614,709,723,"642,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"1,6",REPROBADA,"30,00",,,,,,,,,445,586,0,526,631,634,"515,5",2021
2022,1,2,IME029,22,PRECÁLCULO II,"2,0",REPROBADA,"16,67",,,,,,,,,559,579,0,543,764,839,"569,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"2,2",REPROBADA,"20,00",,,,,,,,,698,678,644,646,757,767,"688,0",2022
2022,1,2,IME029,22,PRECÁLCULO II,"2,2",REPROBADA,"40,00",,,,,,,,,600,611,0,609,702,722,"605,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"2,3",REPROBADA,"16,67",,,,,,,,,497,608,0,511,757,850,"552,5",2022
2022,1,2,IME029,22,PRECÁLCULO II,"2,4",REPROBADA,"16,67",,,,,,,,,698,501,542,489,779,850,"599,5",2022
